c = 720537.833271 
Psi_rr = -0.001016, Psi_rz = 0.000032, D = -0.000000, Psi_zz = 0.000036, Psi_z = 0.000186, Psi_r = -0.001846, dr = -1.924441, dz = -3.414644
Psi_rr = -0.002640, Psi_rz = -0.000012, D = -0.000000, Psi_zz = 0.000071, Psi_z = -0.000083, Psi_r = -0.008030, dr = -3.044616, dz = 0.672589
Psi_rr = -0.001056, Psi_rz = 0.000033, D = -0.000000, Psi_zz = 0.000036, Psi_z = 0.000188, Psi_r = -0.001951, dr = -1.954289, dz = -3.459989
Psi_rr = -0.002685, Psi_rz = -0.000012, D = -0.000000, Psi_zz = 0.000072, Psi_z = -0.000084, Psi_r = -0.008287, dr = -3.089667, dz = 0.664041
Psi_rr = -0.001095, Psi_rz = 0.000033, D = -0.000000, Psi_zz = 0.000036, Psi_z = 0.000191, Psi_r = -0.002058, dr = -1.985087, dz = -3.506031
Psi_rr = -0.002728, Psi_rz = -0.000012, D = -0.000000, Psi_zz = 0.000073, Psi_z = -0.000085, Psi_r = -0.008543, dr = -3.134599, dz = 0.655535
Psi_rr = -0.001134, Psi_rz = 0.000034, D = -0.000000, Psi_zz = 0.000035, Psi_z = 0.000193, Psi_r = -0.002167, dr = -2.016674, dz = -3.554895
Psi_rr = -0.002769, Psi_rz = -0.000012, D = -0.000000, Psi_zz = 0.000074, Psi_z = -0.000086, Psi_r = -0.008797, dr = -3.179419, dz = 0.647069
Psi_rr = -0.001172, Psi_rz = 0.000034, D = -0.000000, Psi_zz = 0.000035, Psi_z = 0.000195, Psi_r = -0.002278, dr = -2.048958, dz = -3.608430
Psi_rr = -0.002809, Psi_rz = -0.000012, D = -0.000000, Psi_zz = 0.000075, Psi_z = -0.000087, Psi_r = -0.009050, dr = -3.224134, dz = 0.638642
Psi_rr = -0.001210, Psi_rz = 0.000035, D = -0.000000, Psi_zz = 0.000034, Psi_z = 0.000197, Psi_r = -0.002391, dr = -2.081907, dz = -3.668184
Psi_rr = -0.002848, Psi_rz = -0.000012, D = -0.000000, Psi_zz = 0.000076, Psi_z = -0.000088, Psi_r = -0.009302, dr = -3.268744, dz = 0.630356
Psi_rr = -0.001247, Psi_rz = 0.000036, D = -0.000000, Psi_zz = 0.000033, Psi_z = 0.000199, Psi_r = -0.002506, dr = -2.115491, dz = -3.735981
Psi_rr = -0.002885, Psi_rz = -0.000012, D = -0.000000, Psi_zz = 0.000076, Psi_z = -0.000088, Psi_r = -0.009552, dr = -3.313256, dz = 0.622021
Psi_rr = -0.001284, Psi_rz = 0.000036, D = -0.000000, Psi_zz = 0.000032, Psi_z = 0.000201, Psi_r = -0.002623, dr = -2.149883, dz = -3.818619
Psi_rr = -0.002921, Psi_rz = -0.000012, D = -0.000000, Psi_zz = 0.000077, Psi_z = -0.000089, Psi_r = -0.009801, dr = -3.357678, dz = 0.613704
Psi_rr = -0.001321, Psi_rz = 0.000037, D = -0.000000, Psi_zz = 0.000031, Psi_z = 0.000202, Psi_r = -0.002741, dr = -2.184243, dz = -3.909289
Psi_rr = -0.002956, Psi_rz = -0.000013, D = -0.000000, Psi_zz = 0.000078, Psi_z = -0.000090, Psi_r = -0.010047, dr = -3.402014, dz = 0.605406
Psi_rr = -0.001356, Psi_rz = 0.000038, D = -0.000000, Psi_zz = 0.000030, Psi_z = 0.000204, Psi_r = -0.002860, dr = -2.219502, dz = -4.007869
Psi_rr = -0.002989, Psi_rz = -0.000013, D = -0.000000, Psi_zz = 0.000079, Psi_z = -0.000091, Psi_r = -0.010292, dr = -3.446266, dz = 0.597122
Psi_rr = -0.001392, Psi_rz = 0.000038, D = -0.000000, Psi_zz = 0.000029, Psi_z = 0.000205, Psi_r = -0.002981, dr = -2.255661, dz = -4.124310
Psi_rr = -0.003021, Psi_rz = -0.000013, D = -0.000000, Psi_zz = 0.000080, Psi_z = -0.000092, Psi_r = -0.010535, dr = -3.490437, dz = 0.588849
Psi_rr = -0.001426, Psi_rz = 0.000039, D = -0.000000, Psi_zz = 0.000027, Psi_z = 0.000206, Psi_r = -0.003103, dr = -2.292683, dz = -4.261121
Psi_rr = -0.003051, Psi_rz = -0.000013, D = -0.000000, Psi_zz = 0.000081, Psi_z = -0.000092, Psi_r = -0.010777, dr = -3.534530, dz = 0.580579
Psi_rr = -0.001460, Psi_rz = 0.000040, D = -0.000000, Psi_zz = 0.000026, Psi_z = 0.000207, Psi_r = -0.003227, dr = -2.330636, dz = -4.423193
Psi_rr = -0.003080, Psi_rz = -0.000013, D = -0.000000, Psi_zz = 0.000082, Psi_z = -0.000093, Psi_r = -0.011016, dr = -3.578545, dz = 0.572308
Psi_rr = -0.001493, Psi_rz = 0.000040, D = -0.000000, Psi_zz = 0.000024, Psi_z = 0.000207, Psi_r = -0.003352, dr = -2.369661, dz = -4.617340
Psi_rr = -0.003108, Psi_rz = -0.000013, D = -0.000000, Psi_zz = 0.000082, Psi_z = -0.000094, Psi_r = -0.011253, dr = -3.622486, dz = 0.564028
Psi_rr = -0.001526, Psi_rz = 0.000041, D = -0.000000, Psi_zz = 0.000022, Psi_z = 0.000208, Psi_r = -0.003477, dr = -2.409985, dz = -4.853285
Psi_rr = -0.003135, Psi_rz = -0.000013, D = -0.000000, Psi_zz = 0.000083, Psi_z = -0.000094, Psi_r = -0.011488, dr = -3.666353, dz = 0.555733
Psi_rr = -0.001557, Psi_rz = 0.000042, D = -0.000000, Psi_zz = 0.000021, Psi_z = 0.000208, Psi_r = -0.003604, dr = -2.451963, dz = -5.145337
Psi_rr = -0.003161, Psi_rz = -0.000013, D = -0.000000, Psi_zz = 0.000084, Psi_z = -0.000095, Psi_r = -0.011721, dr = -3.710148, dz = 0.547416
Psi_rr = -0.001589, Psi_rz = 0.000042, D = -0.000000, Psi_zz = 0.000019, Psi_z = 0.000208, Psi_r = -0.003731, dr = -2.496155, dz = -5.515384
Psi_rr = -0.003186, Psi_rz = -0.000013, D = -0.000000, Psi_zz = 0.000085, Psi_z = -0.000096, Psi_r = -0.011952, dr = -3.753872, dz = 0.539069
Psi_rr = -0.001619, Psi_rz = 0.000043, D = -0.000000, Psi_zz = 0.000016, Psi_z = 0.000208, Psi_r = -0.003860, dr = -2.543475, dz = -5.998646
Psi_rr = -0.003209, Psi_rz = -0.000013, D = -0.000000, Psi_zz = 0.000086, Psi_z = -0.000096, Psi_r = -0.012180, dr = -3.797527, dz = 0.530680
Psi_rr = -0.001649, Psi_rz = 0.000044, D = -0.000000, Psi_zz = 0.000014, Psi_z = 0.000207, Psi_r = -0.003989, dr = -2.595497, dz = -6.655325
Psi_rr = -0.003232, Psi_rz = -0.000013, D = -0.000000, Psi_zz = 0.000086, Psi_z = -0.000097, Psi_r = -0.012406, dr = -3.841114, dz = 0.522247
Psi_rr = -0.001678, Psi_rz = 0.000044, D = -0.000000, Psi_zz = 0.000012, Psi_z = 0.000206, Psi_r = -0.004119, dr = -2.655049, dz = -7.592684
init time = 4.770000, solver time = 0.220000
